"product","region","region_type","name","member","format","formats","driver","layer","geom_type","feature_count","n_fields","crs","extent","error","url","dsn"
"LIST_TASWATER_SW_PRES_MAIN","MEANDER_VALLEY","lga","LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip","municipality_meander_valley.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_meander_valley","MultiPolygon",1,11,"EPSG:28355","412718.693 5352612.804 511687.492 5425154.318","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip",""
"LIST_TASWATER_SW_PRES_MAIN","MEANDER_VALLEY","lga","LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_meander_valley","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip",""
"LIST_TASWATER_SW_PRES_MAIN","MEANDER_VALLEY","lga","LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_meander_valley","Polygon",1,9,"EPSG:28355","412718.693 5352612.804 511687.492 5425154.318","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_MEANDER_VALLEY.zip",""
"LIST_TASWATER_SW_PRES_MAIN","NORTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip","list_taswater_sw_pres_main_northern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_northern_midlands","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","NORTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip","municipality_northern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_northern_midlands","MultiPolygon",1,11,"EPSG:28355","480812.429 5318674.191 595219.132 5407921.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","NORTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_northern_midlands","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","NORTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_northern_midlands","Polygon",1,9,"EPSG:28355","480812.429 5318674.191 595219.132 5407921.411","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_NORTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SORELL","lga","LIST_TASWATER_SW_PRES_MAIN_SORELL.zip","list_taswater_sw_pres_main_sorell.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_sorell","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SORELL.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SORELL","lga","LIST_TASWATER_SW_PRES_MAIN_SORELL.zip","municipality_sorell.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_sorell","MultiPolygon",1,11,"EPSG:28355","537044.204 5248440.777 576728.547 5275642.001","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SORELL.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SORELL","lga","LIST_TASWATER_SW_PRES_MAIN_SORELL.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_sorell","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SORELL.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SORELL","lga","LIST_TASWATER_SW_PRES_MAIN_SORELL.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_sorell","Polygon",1,9,"EPSG:28355","537044.204 5248440.777 576728.547 5275642.001","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SORELL.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SOUTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip","list_taswater_sw_pres_main_southern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_southern_midlands","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SOUTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip","municipality_southern_midlands.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_southern_midlands","MultiPolygon",1,11,"EPSG:28355","500962.446 5270415.791 570561.799 5337134.901","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SOUTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_southern_midlands","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","SOUTHERN_MIDLANDS","lga","LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_southern_midlands","Polygon",1,9,"EPSG:28355","500962.446 5270415.791 570561.799 5337134.901","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_SOUTHERN_MIDLANDS.zip",""
"LIST_TASWATER_SW_PRES_MAIN","STATEWIDE","statewide","LIST_TASWATER_SW_PRES_MAIN_STATEWIDE.zip","list_taswater_sw_pres_main_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_statewide","MultiLineString",13,10,"EPSG:28355","510407.4669 5257122.6767 542515.4738 5415567.3182","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_STATEWIDE.zip",""
"LIST_TASWATER_SW_PRES_MAIN","STATEWIDE","statewide","LIST_TASWATER_SW_PRES_MAIN_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_statewide","LineString",13,10,"EPSG:28355","510407.4669 5257122.6767 542515.4738 5415567.3182","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_STATEWIDE.zip",""
"LIST_TASWATER_SW_PRES_MAIN","TASMAN","lga","LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip","list_taswater_sw_pres_main_tasman.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_tasman","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip",""
"LIST_TASWATER_SW_PRES_MAIN","TASMAN","lga","LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip","municipality_tasman.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_tasman","MultiPolygon",1,11,"EPSG:28355","550393.889 5211324.744 585829.477 5256322.89","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip",""
"LIST_TASWATER_SW_PRES_MAIN","TASMAN","lga","LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_tasman","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip",""
"LIST_TASWATER_SW_PRES_MAIN","TASMAN","lga","LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_tasman","Polygon",1,9,"EPSG:28355","550393.889 5211324.744 585829.477 5256322.89","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_TASMAN.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WARATAH_WYNYARD","lga","LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip","list_taswater_sw_pres_main_waratah_wynyard.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_waratah_wynyard","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WARATAH_WYNYARD","lga","LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip","municipality_waratah_wynyard.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_waratah_wynyard","MultiPolygon",1,11,"EPSG:28355","338662.071 5381782.861 404391.331 5471106.087","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WARATAH_WYNYARD","lga","LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_waratah_wynyard","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WARATAH_WYNYARD","lga","LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_waratah_wynyard","Polygon",1,9,"EPSG:28355","338662.071 5381782.861 404391.331 5471106.087","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WARATAH_WYNYARD.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_COAST","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip","list_taswater_sw_pres_main_west_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_west_coast","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_COAST","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip","municipality_west_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_west_coast","MultiPolygon",1,11,"EPSG:28355","326108.955 5202727.458 428783.513 5395964.107","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_COAST","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_west_coast","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_COAST","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_west_coast","Polygon",1,9,"EPSG:28355","326108.955 5202727.458 428783.513 5395964.107","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_COAST.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_TAMAR","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip","list_taswater_sw_pres_main_west_tamar.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_sw_pres_main_west_tamar","MultiLineString",0,10,"EPSG:28355","","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_TAMAR","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip","municipality_west_tamar.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_west_tamar","MultiPolygon",1,11,"EPSG:28355","471320.72 5409573.277 510549.914 5454266.532","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_TAMAR","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_sw_pres_main_west_tamar","LineString",0,10,"EPSG:28355","0 0 -1 -1","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip",""
"LIST_TASWATER_SW_PRES_MAIN","WEST_TAMAR","lga","LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_west_tamar","Polygon",1,9,"EPSG:28355","471320.72 5409573.277 510549.914 5454266.532","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_SW_PRES_MAIN_WEST_TAMAR.zip",""
"LIST_TASWATER_W_HYDRANT","STATEWIDE","statewide","LIST_TASWATER_W_HYDRANT_STATEWIDE.zip","list_taswater_w_hydrant_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_w_hydrant_statewide","Point",38101,3,"EPSG:28355","230336.3853 5201281.1952 610289.9689 5577437.9921","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_HYDRANT_STATEWIDE.zip",""
"LIST_TASWATER_W_HYDRANT","STATEWIDE","statewide","LIST_TASWATER_W_HYDRANT_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_w_hydrant_statewide","Point",38101,3,"EPSG:28355","230336.3853 5201281.1952 610289.9689 5577437.9921","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_HYDRANT_STATEWIDE.zip",""
"LIST_TASWATER_W_INTAKE","STATEWIDE","statewide","LIST_TASWATER_W_INTAKE_STATEWIDE.zip","list_taswater_w_intake_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_w_intake_statewide","Point",105,5,"EPSG:28355","249661.9998 5198904.0277 608162.2674 5563052.9999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_INTAKE_STATEWIDE.zip",""
"LIST_TASWATER_W_INTAKE","STATEWIDE","statewide","LIST_TASWATER_W_INTAKE_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_w_intake_statewide","Point",105,5,"EPSG:28355","249661.9998 5198904.0277 608162.2674 5563052.9999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_INTAKE_STATEWIDE.zip",""
"LIST_TASWATER_W_LATERALLINE","STATEWIDE","statewide","LIST_TASWATER_W_LATERALLINE_STATEWIDE.zip","list_taswater_w_lateralline_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_w_lateralline_statewide","MultiLineString",212914,10,"EPSG:28355","230315.616 5198951.2432 610306.8927 5577622.2404","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_LATERALLINE_STATEWIDE.zip",""
"LIST_TASWATER_W_LATERALLINE","STATEWIDE","statewide","LIST_TASWATER_W_LATERALLINE_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_w_lateralline_statewide","LineString",212914,10,"EPSG:28355","230315.616 5198951.2432 610306.8927 5577622.2404","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_LATERALLINE_STATEWIDE.zip",""
"LIST_TASWATER_W_MAIN","STATEWIDE","statewide","LIST_TASWATER_W_MAIN_STATEWIDE.zip","list_taswater_w_main_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_w_main_statewide","MultiLineString",88631,12,"EPSG:28355","230336.3853 5198904.0277 610341.0275 5577526.2167","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_MAIN_STATEWIDE.zip",""
"LIST_TASWATER_W_MAIN","STATEWIDE","statewide","LIST_TASWATER_W_MAIN_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_w_main_statewide","LineString",88631,12,"EPSG:28355","230336.3853 5198904.0277 610341.0275 5577526.2167","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_MAIN_STATEWIDE.zip",""
"LIST_TASWATER_W_NETWORK","STATEWIDE","statewide","LIST_TASWATER_W_NETWORK_STATEWIDE.zip","list_taswater_w_network_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_w_network_statewide","Point",887,6,"EPSG:28355","235042.9723 5198939.5382 608403.2345 5574028.805","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_NETWORK_STATEWIDE.zip",""
"LIST_TASWATER_W_NETWORK","STATEWIDE","statewide","LIST_TASWATER_W_NETWORK_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_w_network_statewide","Point",887,6,"EPSG:28355","235042.9723 5198939.5382 608403.2345 5574028.805","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_W_NETWORK_STATEWIDE.zip",""
"LIST_TASWATER_WATER_SERVICED_LAND","STATEWIDE","statewide","LIST_TASWATER_WATER_SERVICED_LAND_STATEWIDE.zip","list_taswater_water_serviced_land_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_taswater_water_serviced_land_statewide","MultiPolygon",12698,10,"GDA94 / MGA zone 55 + AHD (Tasmania) height","229775.12 5200645.037 610715.535 5578105.26","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_WATER_SERVICED_LAND_STATEWIDE.zip",""
"LIST_TASWATER_WATER_SERVICED_LAND","STATEWIDE","statewide","LIST_TASWATER_WATER_SERVICED_LAND_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_taswater_water_serviced_land_statewide","Polygon",12698,10,"GDA94 / MGA zone 55 + AHD (Tasmania) height","229775.12 5200645.037 610715.535 5578105.26","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TASWATER_WATER_SERVICED_LAND_STATEWIDE.zip",""
"LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020","STATEWIDE","statewide","LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020_STATEWIDE.zip","list_threatened_native_vegetation_communities_2020_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_threatened_native_vegetation_communities_2020_statewide","MultiPolygon",34528,4,"EPSG:28355","227147.38 5165820.46 624135.82 5661008.05","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020_STATEWIDE.zip",""
"LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020","STATEWIDE","statewide","LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_threatened_native_vegetation_communities_2020_statewide","Polygon",34528,4,"EPSG:28355","227147.38 5165820.46 624135.82 5661008.05","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2020_STATEWIDE.zip",""
"LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025","STATEWIDE","statewide","LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025_STATEWIDE.zip","list_threatened_native_vegetation_communities_statewide.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_threatened_native_vegetation_communities_statewide","MultiPolygon",50187,5,"EPSG:28355","227174.2124 5165820.46 624135.82 5661008.05","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025_STATEWIDE.zip",""
"LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025","STATEWIDE","statewide","LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025_STATEWIDE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_threatened_native_vegetation_communities_statewide","Polygon",50187,5,"EPSG:28355","227174.2124 5165820.46 624135.82 5661008.05","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_THREATENED_NATIVE_VEGETATION_COMMUNITIES_2025_STATEWIDE.zip",""
"LIST_TRANSPORT_NODES","BREAK_O_DAY","lga","LIST_TRANSPORT_NODES_BREAK_O_DAY.zip","list_transport_nodes_break_o_day.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_transport_nodes_break_o_day","Point",11529,21,"EPSG:28355","550864.996 5362965.892 613621.739 5468496.245","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BREAK_O_DAY.zip",""
"LIST_TRANSPORT_NODES","BREAK_O_DAY","lga","LIST_TRANSPORT_NODES_BREAK_O_DAY.zip","municipality_break_o_day.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_break_o_day","MultiPolygon",1,11,"EPSG:28355","549394.135 5362626.543 614163.872 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BREAK_O_DAY.zip",""
"LIST_TRANSPORT_NODES","BREAK_O_DAY","lga","LIST_TRANSPORT_NODES_BREAK_O_DAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_transport_nodes_break_o_day","Point",11529,21,"EPSG:28355","550864.996 5362965.892 613621.739 5468496.245","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BREAK_O_DAY.zip",""
"LIST_TRANSPORT_NODES","BREAK_O_DAY","lga","LIST_TRANSPORT_NODES_BREAK_O_DAY.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_break_o_day","Polygon",1,9,"EPSG:28355","549394.135 5362626.543 614163.872 5471639.999","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BREAK_O_DAY.zip",""
"LIST_TRANSPORT_NODES","BRIGHTON","lga","LIST_TRANSPORT_NODES_BRIGHTON.zip","list_transport_nodes_brighton.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_transport_nodes_brighton","Point",5393,21,"EPSG:28355","509074.941 5262553.384 531392.951 5277109.356","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BRIGHTON.zip",""
"LIST_TRANSPORT_NODES","BRIGHTON","lga","LIST_TRANSPORT_NODES_BRIGHTON.zip","municipality_brighton.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_brighton","MultiPolygon",1,11,"EPSG:28355","507507.042 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BRIGHTON.zip",""
"LIST_TRANSPORT_NODES","BRIGHTON","lga","LIST_TRANSPORT_NODES_BRIGHTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_transport_nodes_brighton","Point",5393,21,"EPSG:28355","509074.941 5262553.384 531392.951 5277109.356","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BRIGHTON.zip",""
"LIST_TRANSPORT_NODES","BRIGHTON","lga","LIST_TRANSPORT_NODES_BRIGHTON.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_brighton","Polygon",1,9,"EPSG:28355","507507.042 5261562.102 532196.828 5277409.423","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BRIGHTON.zip",""
"LIST_TRANSPORT_NODES","BURNIE","lga","LIST_TRANSPORT_NODES_BURNIE.zip","list_transport_nodes_burnie.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_transport_nodes_burnie","Point",6523,21,"EPSG:28355","385991.462 5420843.796 414744.215 5456492.409","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BURNIE.zip",""
"LIST_TRANSPORT_NODES","BURNIE","lga","LIST_TRANSPORT_NODES_BURNIE.zip","municipality_burnie.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_burnie","MultiPolygon",1,11,"EPSG:28355","385878.441 5420789.711 414910.715 5456695.293","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BURNIE.zip",""
"LIST_TRANSPORT_NODES","BURNIE","lga","LIST_TRANSPORT_NODES_BURNIE.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_transport_nodes_burnie","Point",6523,21,"EPSG:28355","385991.462 5420843.796 414744.215 5456492.409","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BURNIE.zip",""
"LIST_TRANSPORT_NODES","BURNIE","lga","LIST_TRANSPORT_NODES_BURNIE.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_burnie","Polygon",1,9,"EPSG:28355","385878.441 5420789.711 414910.715 5456695.293","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_BURNIE.zip",""
"LIST_TRANSPORT_NODES","CENTRAL_COAST","lga","LIST_TRANSPORT_NODES_CENTRAL_COAST.zip","list_transport_nodes_central_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","list_transport_nodes_central_coast","Point",8658,21,"EPSG:28355","403730.813 5410042.141 438812.388 5452380.013","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_CENTRAL_COAST.zip",""
"LIST_TRANSPORT_NODES","CENTRAL_COAST","lga","LIST_TRANSPORT_NODES_CENTRAL_COAST.zip","municipality_central_coast.gdb","gdb","gdb;shp;tab","OpenFileGDB","municipality_central_coast","MultiPolygon",1,11,"EPSG:28355","403368.144 5409157.053 439005.753 5452622.576","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_CENTRAL_COAST.zip",""
"LIST_TRANSPORT_NODES","CENTRAL_COAST","lga","LIST_TRANSPORT_NODES_CENTRAL_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","list_transport_nodes_central_coast","Point",8658,21,"EPSG:28355","403730.813 5410042.141 438812.388 5452380.013","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_CENTRAL_COAST.zip",""
"LIST_TRANSPORT_NODES","CENTRAL_COAST","lga","LIST_TRANSPORT_NODES_CENTRAL_COAST.zip","","shp","gdb;shp;tab","ESRI Shapefile","municipality_central_coast","Polygon",1,9,"EPSG:28355","403368.144 5409157.053 439005.753 5452622.576","","https://listdata.thelist.tas.gov.au/opendata/data/LIST_TRANSPORT_NODES_CENTRAL_COAST.zip",""
